LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
-25.9442100000,-64.9099900000,347.1500000000,2.9300000000,1.6300000000,2022/11/17,"1851",A,"92",6.1NRT,304.2800000000,211.9700000000,D
-16.1721000000,33.7807000000,325.5100000000,1.6900000000,1.2800000000,2022/11/17,"1946",T,"100",6.1NRT,299.7600000000,42.7900000000,N
-16.1739000000,33.7650500000,361.4300000000,1.7000000000,1.2800000000,2022/11/17,"1946",T,"100",6.1NRT,303.8900000000,188.4900000000,N
-16.1741200000,33.7751700000,349.6400000000,1.6900000000,1.2800000000,2022/11/17,"1946",T,"100",6.1NRT,303.2700000000,125.0900000000,N
-16.1760400000,33.7595400000,333.3900000000,1.7000000000,1.2800000000,2022/11/17,"1946",T,"100",6.1NRT,300.8500000000,64.2500000000,N
-11.8571200000,33.7981900000,318.9400000000,1.4700000000,1.2000000000,2022/11/17,"1949",T,"98",6.1NRT,288.1000000000,31.5900000000,N
-9.7450100000,34.4961700000,323.4700000000,1.2400000000,1.1100000000,2022/11/17,"1949",T,"100",6.1NRT,284.6900000000,32.4000000000,N
-8.9091500000,35.5599000000,315.5000000000,1.0800000000,1.0400000000,2022/11/17,"1949",T,"91",6.1NRT,289.8700000000,15.3600000000,N
-8.4958600000,35.3558900000,317.5100000000,1.0900000000,1.0400000000,2022/11/17,"1949",T,"95",6.1NRT,283.1800000000,20.5800000000,N
-8.4972000000,35.3461500000,324.0500000000,1.0900000000,1.0400000000,2022/11/17,"1949",T,"100",6.1NRT,284.6500000000,27.7600000000,N
9.0250300000,25.6981100000,327.1400000000,2.8400000000,1.6100000000,2022/11/17,"1953",T,"100",6.1NRT,292.4200000000,117.4800000000,N
9.1076400000,25.7604100000,319.6900000000,2.8000000000,1.6000000000,2022/11/17,"1953",T,"99",6.1NRT,290.0100000000,76.3600000000,N
9.0794600000,25.7346700000,315.6100000000,2.8200000000,1.6000000000,2022/11/17,"1953",T,"92",6.1NRT,291.1400000000,60.8600000000,N
9.1117300000,25.7543600000,319.7600000000,2.8000000000,1.6000000000,2022/11/17,"1953",T,"99",6.1NRT,289.8300000000,78.7200000000,N
9.9285200000,30.7162600000,324.9300000000,1.1800000000,1.0800000000,2022/11/17,"1953",T,"100",6.1NRT,292.7500000000,28.9800000000,N
9.6812700000,28.4042100000,319.9600000000,1.6900000000,1.2800000000,2022/11/17,"1953",T,"99",6.1NRT,291.9600000000,37.3200000000,N
9.8626600000,28.6777300000,327.9700000000,1.6000000000,1.2500000000,2022/11/17,"1953",T,"100",6.1NRT,292.6100000000,51.2600000000,N
11.0828400000,35.7160500000,316.1100000000,1.2100000000,1.0900000000,2022/11/17,"1953",T,"93",6.1NRT,291.5100000000,18.6000000000,N
10.7973900000,32.1200400000,320.1500000000,1.0200000000,1.0100000000,2022/11/17,"1953",T,"100",6.1NRT,294.0800000000,17.9600000000,N
11.1793300000,32.5295600000,331.5100000000,1.0100000000,1.0000000000,2022/11/17,"1955",T,"100",6.1NRT,294.2600000000,29.8000000000,N
12.3212200000,35.3498300000,354.1400000000,1.1900000000,1.0900000000,2022/11/17,"1955",T,"100",6.1NRT,297.4700000000,90.6200000000,N
12.3198100000,35.3391200000,421.3100000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,307.6100000000,521.6000000000,N
12.3183900000,35.3284200000,333.3400000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,294.5000000000,40.5200000000,N
12.3308300000,35.3484800000,324.7100000000,1.1900000000,1.0900000000,2022/11/17,"1955",T,"100",6.1NRT,293.6800000000,27.3300000000,N
12.3294100000,35.3377700000,352.8000000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,297.3200000000,85.9300000000,N
12.3279900000,35.3270900000,342.1700000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,295.3600000000,57.8800000000,N
12.3390200000,35.3364200000,315.0800000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"91",6.1NRT,294.0300000000,15.3200000000,N
12.3375900000,35.3257400000,348.9900000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,295.7400000000,74.8000000000,N
12.3361700000,35.3150800000,328.9600000000,1.1900000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,293.2600000000,32.2400000000,N
12.3347500000,35.3044100000,340.9000000000,1.1800000000,1.0800000000,2022/11/17,"1955",T,"100",6.1NRT,294.0900000000,55.2900000000,N
12.5943900000,35.4817600000,323.4600000000,1.2200000000,1.1000000000,2022/11/17,"1955",T,"100",6.1NRT,295.0800000000,25.9900000000,N
12.5929600000,35.4707700000,317.0300000000,1.2200000000,1.1000000000,2022/11/17,"1955",T,"94",6.1NRT,293.9300000000,17.5100000000,N
12.6405800000,35.5315600000,317.7400000000,1.2300000000,1.1000000000,2022/11/17,"1955",T,"96",6.1NRT,294.3400000000,19.1900000000,N
12.6116400000,35.3132600000,327.4900000000,1.1900000000,1.0900000000,2022/11/17,"1955",T,"100",6.1NRT,293.9600000000,32.1700000000,N
12.6503300000,35.5302100000,315.9300000000,1.2300000000,1.1000000000,2022/11/17,"1955",T,"92",6.1NRT,294.4100000000,16.6900000000,N
12.7521900000,27.2903400000,318.2400000000,1.8100000000,1.3200000000,2022/11/17,"1955",T,"96",6.1NRT,293.2900000000,37.4000000000,N
16.1222500000,32.6892000000,318.6400000000,1.0200000000,1.0100000000,2022/11/17,"1957",T,"97",6.1NRT,294.0100000000,16.6000000000,N
16.1209700000,32.6799000000,319.5100000000,1.0200000000,1.0100000000,2022/11/17,"1957",T,"99",6.1NRT,292.9100000000,17.4300000000,N
26.1138400000,-81.5271400000,343.5300000000,1.3700000000,1.1600000000,2022/11/17,"1906",A,"93",6.1NRT,294.7000000000,73.7400000000,D
26.1242000000,-81.5286200000,369.9000000000,1.3700000000,1.1600000000,2022/11/17,"1906",A,"100",6.1NRT,296.9500000000,177.7200000000,D
26.1226000000,-81.5421900000,373.1700000000,1.3700000000,1.1600000000,2022/11/17,"1906",A,"100",6.1NRT,297.2300000000,195.2800000000,D
26.1329600000,-81.5436800000,366.3200000000,1.3700000000,1.1600000000,2022/11/17,"1906",A,"100",6.1NRT,297.3700000000,159.1700000000,D
26.6409400000,-80.9196800000,357.4100000000,1.5200000000,1.2200000000,2022/11/17,"1906",A,"99",6.1NRT,294.8700000000,141.3900000000,D
32.1656700000,-84.2607000000,365.2000000000,1.1600000000,1.0700000000,2022/11/17,"1908",A,"100",6.1NRT,290.2000000000,127.4100000000,D
31.6890100000,-87.7710600000,342.3200000000,1.0100000000,1.0100000000,2022/11/17,"1908",A,"93",6.1NRT,285.6800000000,50.6300000000,D
32.1752500000,-84.2623500000,352.4400000000,1.1600000000,1.0700000000,2022/11/17,"1908",A,"97",6.1NRT,289.0000000000,85.7300000000,D
32.7464400000,-81.7874300000,343.7500000000,1.6200000000,1.2500000000,2022/11/17,"1908",A,"93",6.1NRT,287.1300000000,104.1600000000,D
30.8794000000,5.6421200000,324.1700000000,1.0800000000,1.0400000000,2022/11/17,"2140",T,"100",6.1NRT,287.5300000000,27.5700000000,N
31.6306400000,5.9825600000,325.4000000000,1.1300000000,1.0600000000,2022/11/17,"2140",T,"100",6.1NRT,289.8000000000,30.6400000000,N
-18.4255800000,21.9947400000,319.8000000000,2.4700000000,1.5100000000,2022/11/17,"2125",T,"99",6.1NRT,288.6100000000,69.8300000000,N
-7.8443100000,12.1109600000,321.1100000000,1.0000000000,1.0000000000,2022/11/17,"2129",T,"100",6.1NRT,294.9000000000,15.9900000000,N
4.3047900000,7.6615100000,323.0800000000,1.1300000000,1.0600000000,2022/11/17,"2131",T,"100",6.1NRT,293.5300000000,22.2200000000,N
13.4214300000,12.9693100000,317.6500000000,1.7600000000,1.3000000000,2022/11/17,"2133",T,"95",6.1NRT,292.0900000000,34.1300000000,N
19.4059700000,-155.2855700000,380.3600000000,1.1600000000,1.0700000000,2022/11/17,"2036",T,"100",6.1NRT,304.3300000000,187.3300000000,D
47.2403500000,-116.4369600000,340.1800000000,1.0000000000,1.0000000000,2022/11/17,"2053",A,"92",6.1NRT,274.6400000000,48.7300000000,D
48.6217300000,-117.7114500000,342.0200000000,1.0000000000,1.0000000000,2022/11/17,"2053",A,"93",6.1NRT,271.3300000000,50.2500000000,D
48.6197200000,-117.7247900000,347.0500000000,1.0000000000,1.0000000000,2022/11/17,"2053",A,"95",6.1NRT,273.8300000000,60.6800000000,D
49.5359400000,-120.5919100000,365.7900000000,1.1000000000,1.0500000000,2022/11/17,"2055",A,"94",6.1NRT,272.7000000000,125.7000000000,D
53.4056400000,-124.1192200000,393.0400000000,1.2200000000,1.1000000000,2022/11/17,"2055",A,"100",6.1NRT,273.1900000000,0.0000000000,D
53.4084600000,-124.1593200000,363.4000000000,1.2200000000,1.1000000000,2022/11/17,"2055",A,"93",6.1NRT,266.8100000000,0.0000000000,D
54.5863200000,-122.9750400000,381.0900000000,1.0900000000,1.0400000000,2022/11/17,"2055",A,"100",6.1NRT,271.1100000000,0.0000000000,D
55.0882000000,-124.2187700000,365.0300000000,1.1400000000,1.0700000000,2022/11/17,"2055",A,"95",6.1NRT,265.8300000000,0.0000000000,D
57.6336800000,-115.4594400000,392.9600000000,1.2900000000,1.1300000000,2022/11/17,"2055",A,"100",6.1NRT,276.1400000000,0.0000000000,D
57.6314500000,-115.4817200000,362.3500000000,1.2900000000,1.1300000000,2022/11/17,"2055",A,"92",6.1NRT,270.0000000000,0.0000000000,D
57.6308000000,-115.4638800000,380.6400000000,1.2900000000,1.1300000000,2022/11/17,"2055",A,"100",6.1NRT,277.6100000000,0.0000000000,D
57.6926000000,-117.8590600000,346.9200000000,1.1100000000,1.0500000000,2022/11/17,"2055",A,"95",6.1NRT,271.0300000000,70.8800000000,D
57.6904500000,-117.8774500000,337.5900000000,1.1100000000,1.0500000000,2022/11/17,"2055",A,"91",6.1NRT,271.1100000000,51.8900000000,D
57.7018800000,-117.8626300000,363.8100000000,1.1100000000,1.0500000000,2022/11/17,"2055",A,"100",6.1NRT,273.1000000000,118.8200000000,D
57.6997100000,-117.8811500000,352.9600000000,1.1100000000,1.0500000000,2022/11/17,"2055",A,"97",6.1NRT,272.1000000000,85.8000000000,D
14.2022300000,-15.6085900000,320.2800000000,1.0600000000,1.0300000000,2022/11/17,"2313",T,"100",6.1NRT,294.5100000000,18.6100000000,N
14.2126100000,-15.6003100000,345.0500000000,1.0600000000,1.0300000000,2022/11/17,"2313",T,"100",6.1NRT,295.2700000000,56.0900000000,N
14.2113200000,-15.6099100000,328.2300000000,1.0600000000,1.0300000000,2022/11/17,"2313",T,"100",6.1NRT,294.4000000000,27.7800000000,N
17.2832800000,42.4074400000,316.0000000000,1.0000000000,1.0000000000,2022/11/17,"2301",A,"92",6.1NRT,296.6500000000,13.0000000000,N
-11.2158200000,41.1308200000,316.8700000000,1.6900000000,1.2800000000,2022/11/17,"2309",A,"92",6.1NRT,282.2300000000,32.2000000000,N
-11.2178600000,41.1462400000,325.7600000000,1.7000000000,1.2800000000,2022/11/17,"2309",A,"100",6.1NRT,283.0100000000,51.5300000000,N
-11.8512300000,33.7983100000,326.6800000000,1.1300000000,1.0600000000,2022/11/17,"2311",A,"100",6.1NRT,289.4700000000,31.3900000000,N
-11.8528400000,33.8084700000,346.1200000000,1.1300000000,1.0600000000,2022/11/17,"2311",A,"100",6.1NRT,293.0100000000,66.9900000000,N
-16.1727400000,33.7667500000,366.9100000000,1.0400000000,1.0200000000,2022/11/17,"2311",A,"100",6.1NRT,304.6400000000,111.1200000000,N
-16.1742200000,33.7764100000,379.0500000000,1.0400000000,1.0200000000,2022/11/17,"2311",A,"100",6.1NRT,309.9900000000,156.8500000000,N
-16.1816800000,33.7693900000,326.2700000000,1.0400000000,1.0200000000,2022/11/17,"2311",A,"100",6.1NRT,298.0600000000,24.3800000000,N
-16.1831800000,33.7790500000,319.9700000000,1.0400000000,1.0200000000,2022/11/17,"2311",A,"99",6.1NRT,297.4700000000,17.3000000000,N
40.1794700000,52.8391500000,322.4200000000,1.3300000000,1.1400000000,2022/11/17,"2256",A,"100",6.1NRT,281.8800000000,36.6700000000,N
-15.4801200000,142.3938600000,344.9900000000,2.7800000000,1.5900000000,2022/11/18,"0005",T,"91",6.1NRT,297.0100000000,168.9600000000,D
-15.4832500000,142.3872800000,344.7700000000,2.7800000000,1.5900000000,2022/11/18,"0005",T,"91",6.1NRT,297.1500000000,165.2300000000,D
-17.8551800000,145.4585600000,356.2200000000,1.4900000000,1.2000000000,2022/11/18,"0005",T,"98",6.1NRT,305.5000000000,111.6700000000,D
-17.8575000000,145.4725300000,362.1600000000,1.4800000000,1.2000000000,2022/11/18,"0005",T,"100",6.1NRT,305.6200000000,138.8700000000,D
-18.4670600000,145.5125000000,346.5100000000,1.4400000000,1.1900000000,2022/11/18,"0005",T,"92",6.1NRT,301.6200000000,71.2900000000,D
-18.4147200000,142.5378000000,351.3900000000,2.3600000000,1.4800000000,2022/11/18,"0005",T,"94",6.1NRT,304.0100000000,169.6600000000,D
-4.5134000000,-43.2145000000,335.9000000000,1.8900000000,1.3400000000,2022/11/18,"0047",T,"100",6.1NRT,284.0100000000,91.2200000000,N
-4.5014900000,-43.2161200000,328.1900000000,1.8900000000,1.3400000000,2022/11/18,"0047",T,"100",6.1NRT,286.0700000000,64.4000000000,N
-4.3450100000,-43.7827800000,318.5600000000,2.0800000000,1.4000000000,2022/11/18,"0047",T,"97",6.1NRT,283.6400000000,46.7800000000,N
-4.3430600000,-43.7895800000,327.2100000000,2.0800000000,1.4000000000,2022/11/18,"0047",T,"100",6.1NRT,283.7200000000,73.6900000000,N
-3.4343600000,-41.8585500000,327.3500000000,1.4400000000,1.1900000000,2022/11/18,"0047",T,"100",6.1NRT,272.7200000000,45.6700000000,N
29.6552400000,19.8700900000,316.0500000000,1.0100000000,1.0100000000,2022/11/18,"0039",A,"92",6.1NRT,286.9300000000,16.5000000000,N
28.9047300000,20.9591500000,324.7800000000,1.0100000000,1.0000000000,2022/11/18,"0039",A,"100",6.1NRT,285.5000000000,25.4400000000,N
28.9138200000,19.7728700000,324.8700000000,1.0100000000,1.0000000000,2022/11/18,"0039",A,"100",6.1NRT,287.1000000000,25.7100000000,N
28.9123500000,19.7830500000,321.3000000000,1.0100000000,1.0000000000,2022/11/18,"0039",A,"100",6.1NRT,287.2100000000,21.9300000000,N
13.4110800000,12.9725200000,317.4700000000,1.3900000000,1.1700000000,2022/11/18,"0041",A,"91",6.1NRT,290.4800000000,25.9300000000,N
19.3997900000,-155.2887600000,358.1800000000,1.2000000000,1.0900000000,2022/11/18,"0002",A,"99",6.1NRT,303.7700000000,93.7000000000,D
-14.3363400000,127.7010800000,369.8300000000,1.0900000000,1.0400000000,2022/11/18,"0143",T,"100",6.1NRT,299.2500000000,110.1200000000,D
-15.2384400000,126.9850200000,352.3000000000,1.0400000000,1.0200000000,2022/11/18,"0143",T,"95",6.1NRT,307.7300000000,49.7900000000,D
-15.2941300000,127.0589700000,356.9900000000,1.0500000000,1.0200000000,2022/11/18,"0143",T,"98",6.1NRT,300.1900000000,69.2700000000,D
-15.2952200000,126.9998200000,367.5200000000,1.0500000000,1.0200000000,2022/11/18,"0143",T,"100",6.1NRT,306.7000000000,95.3500000000,D
-15.3053900000,126.9395500000,363.5700000000,1.0400000000,1.0200000000,2022/11/18,"0143",T,"100",6.1NRT,305.0600000000,82.6900000000,D
-15.3131500000,126.9286300000,375.0500000000,1.0400000000,1.0200000000,2022/11/18,"0143",T,"100",6.1NRT,307.3200000000,124.1800000000,D
-15.3145000000,126.9382200000,389.5900000000,1.0400000000,1.0200000000,2022/11/18,"0143",T,"100",6.1NRT,306.0500000000,191.4700000000,D
-15.3225200000,125.9598500000,347.5000000000,1.0000000000,1.0000000000,2022/11/18,"0143",T,"92",6.1NRT,309.3300000000,37.6200000000,D
-15.5049900000,125.9481400000,350.5700000000,1.0000000000,1.0000000000,2022/11/18,"0143",T,"94",6.1NRT,307.2000000000,46.7000000000,D
-16.3602200000,129.4260600000,347.4700000000,1.4200000000,1.1800000000,2022/11/18,"0143",T,"92",6.1NRT,301.9900000000,65.9200000000,D
-16.3691000000,129.4114100000,355.2200000000,1.4200000000,1.1800000000,2022/11/18,"0143",T,"97",6.1NRT,303.1300000000,92.9800000000,D
-16.3707600000,129.4245500000,378.4500000000,1.4200000000,1.1800000000,2022/11/18,"0143",T,"100",6.1NRT,301.8600000000,217.3100000000,D
-15.9552500000,125.8776600000,347.9200000000,1.0000000000,1.0000000000,2022/11/18,"0143",T,"92",6.1NRT,307.7900000000,37.6100000000,D
-15.9701300000,125.0385500000,346.9900000000,1.0100000000,1.0000000000,2022/11/18,"0143",T,"92",6.1NRT,305.4200000000,37.8600000000,D
-16.0909600000,125.1086600000,390.2500000000,1.0000000000,1.0000000000,2022/11/18,"0143",T,"100",6.1NRT,302.3600000000,182.6500000000,D
-16.0950600000,125.1364200000,390.0300000000,1.0000000000,1.0000000000,2022/11/18,"0143",T,"100",6.1NRT,304.5500000000,183.9400000000,D
-16.7111400000,122.8387600000,356.0700000000,1.1600000000,1.0700000000,2022/11/18,"0143",T,"97",6.1NRT,304.5100000000,70.4200000000,D
-31.5326900000,-59.4258000000,319.3700000000,1.2100000000,1.0900000000,2022/11/18,"0219",T,"98",6.1NRT,291.5100000000,23.1100000000,N
-31.3481700000,-64.9587400000,327.6200000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,293.2300000000,104.5800000000,N
-31.3503300000,-64.9883000000,326.3900000000,2.7000000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,293.7000000000,96.8700000000,N
-31.3341100000,-64.9612200000,333.4700000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,293.6800000000,135.1300000000,N
-31.3361900000,-64.9900700000,329.6700000000,2.7000000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,294.0200000000,111.0200000000,N
-31.3200200000,-64.9633000000,333.8100000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,292.9700000000,140.7300000000,N
-31.3441000000,-64.9668400000,342.7100000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,295.0000000000,198.0600000000,N
-31.3463900000,-64.9956700000,319.9500000000,2.7000000000,1.5700000000,2022/11/18,"0219",T,"97",6.1NRT,293.5300000000,66.6200000000,N
-31.3300200000,-64.9689400000,330.3700000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,293.7400000000,121.3200000000,N
-31.3159100000,-64.9707100000,329.1000000000,2.6900000000,1.5700000000,2022/11/18,"0219",T,"100",6.1NRT,292.8900000000,115.1500000000,N
-25.9896900000,-60.3253600000,338.2200000000,1.1600000000,1.0700000000,2022/11/18,"0219",T,"100",6.1NRT,297.0100000000,50.0200000000,N
-25.9911000000,-60.3369000000,329.1500000000,1.1700000000,1.0700000000,2022/11/18,"0219",T,"100",6.1NRT,295.9900000000,34.1100000000,N
-23.7999800000,-59.3304600000,320.3600000000,1.0300000000,1.0100000000,2022/11/18,"0219",T,"100",6.1NRT,294.4600000000,18.7900000000,N
-23.5534700000,-59.4085600000,326.9900000000,1.0300000000,1.0200000000,2022/11/18,"0219",T,"100",6.1NRT,292.9800000000,26.8500000000,N
-23.4607500000,-60.0917300000,326.3800000000,1.0800000000,1.0400000000,2022/11/18,"0219",T,"100",6.1NRT,295.7300000000,26.8000000000,N
-23.6739600000,-64.6206400000,316.1000000000,2.0300000000,1.3900000000,2022/11/18,"0219",T,"93",6.1NRT,295.6000000000,31.1300000000,N
-23.6758900000,-64.6395800000,322.1000000000,2.0400000000,1.3900000000,2022/11/18,"0219",T,"100",6.1NRT,295.4700000000,47.1500000000,N
-23.6614800000,-64.6216400000,321.0200000000,2.0300000000,1.3900000000,2022/11/18,"0219",T,"100",6.1NRT,295.8900000000,44.2000000000,N
-23.6633600000,-64.6403100000,321.7300000000,2.0400000000,1.3900000000,2022/11/18,"0219",T,"100",6.1NRT,294.5200000000,46.6100000000,N
-22.6910600000,-59.0141000000,334.1500000000,1.0100000000,1.0000000000,2022/11/18,"0219",T,"100",6.1NRT,295.6100000000,34.4300000000,N
-22.6923800000,-59.0237900000,333.1300000000,1.0100000000,1.0000000000,2022/11/18,"0219",T,"100",6.1NRT,296.1800000000,32.8600000000,N
-22.6581300000,-58.8414800000,318.8300000000,1.0000000000,1.0000000000,2022/11/18,"0219",T,"98",6.1NRT,295.9100000000,15.4300000000,N
-22.8293200000,-61.9406100000,361.5200000000,1.3000000000,1.1300000000,2022/11/18,"0219",T,"100",6.1NRT,301.7500000000,129.4200000000,N
-22.8308300000,-61.9531900000,338.4400000000,1.3100000000,1.1300000000,2022/11/18,"0219",T,"100",6.1NRT,299.2200000000,56.2300000000,N
-22.7320000000,-61.3053800000,323.1500000000,1.2000000000,1.0900000000,2022/11/18,"0219",T,"100",6.1NRT,297.4400000000,25.0600000000,N
-22.7061600000,-61.7621100000,330.6000000000,1.2700000000,1.1200000000,2022/11/18,"0219",T,"100",6.1NRT,297.5200000000,38.9800000000,N
-22.2299000000,-59.0704600000,318.3400000000,1.0100000000,1.0000000000,2022/11/18,"0219",T,"97",6.1NRT,294.5100000000,16.2100000000,N
-22.5499900000,-61.9848400000,349.9800000000,1.3000000000,1.1300000000,2022/11/18,"0219",T,"100",6.1NRT,298.4600000000,88.4400000000,N
-22.5514900000,-61.9973700000,354.5200000000,1.3000000000,1.1300000000,2022/11/18,"0219",T,"100",6.1NRT,298.6900000000,103.8000000000,N
-22.7358100000,-64.2270100000,317.7800000000,1.8500000000,1.3300000000,2022/11/18,"0219",T,"96",6.1NRT,297.3300000000,32.0300000000,N
-22.0979800000,-61.0502500000,319.5200000000,1.1500000000,1.0700000000,2022/11/18,"0219",T,"99",6.1NRT,297.7800000000,19.8100000000,N
-21.7350300000,-58.6231400000,317.4300000000,1.0000000000,1.0000000000,2022/11/18,"0219",T,"95",6.1NRT,294.3900000000,14.8300000000,N
-21.6536800000,-58.2452500000,338.8100000000,1.0000000000,1.0000000000,2022/11/18,"0219",T,"100",6.1NRT,295.7300000000,40.9400000000,N
-21.6550700000,-58.2548300000,352.8500000000,1.0000000000,1.0000000000,2022/11/18,"0219",T,"100",6.1NRT,297.4100000000,68.4300000000,N
-22.3569900000,-63.8789300000,319.9400000000,1.7200000000,1.2900000000,2022/11/18,"0219",T,"99",6.1NRT,296.5800000000,31.2700000000,N
-22.3239400000,-64.2270300000,326.4100000000,1.8200000000,1.3200000000,2022/11/18,"0219",T,"100",6.1NRT,296.6300000000,50.6600000000,N
-22.3255800000,-64.2426400000,318.8000000000,1.8300000000,1.3200000000,2022/11/18,"0219",T,"97",6.1NRT,294.7300000000,31.8800000000,N
